Chiral indice n,Chiral indice m,Initial atomic coordinate u,Initial atomic coordinate v,Initial atomic coordinate w,Calculated atomic coordinates u',Calculated atomic coordinates v',Calculated atomic coordinates w'
11,2,0.700503,0.273917,0.972201,0.702772,0.271132,0.972199
11,2,0.607217,0.195805,0.989207,0.608209,0.192863,0.989259
11,2,0.390678,0.088014,0.99601,0.389867,0.083476,0.996037
11,2,0.924763,0.675948,0.931384,0.930771,0.678781,0.931444
11,2,0.926172,0.692404,0.958595,0.931303,0.694889,0.958652
11,2,0.908888,0.598364,0.975602,0.913045,0.599503,0.975728
11,2,0.796163,0.381885,0.982405,0.799104,0.380501,0.982376
12,2,0.893567,0.858083,0.020801,0.896319,0.861257,0.020769
12,2,0.764853,0.931723,0.009173,0.768731,0.938717,0.009119
12,2,0.83366,0.909094,0.040181,0.83712,0.91387,0.040099
12,2,0.823221,0.914266,0.090569,0.825792,0.917162,0.090617
12,2,0.924648,0.795656,0.051809,0.929827,0.799587,0.051664
12,2,0.920851,0.807133,0.102197,0.925525,0.809826,0.102147
12,2,0.935062,0.732679,0.133204,0.941969,0.735903,0.133191
12,2,0.934133,0.745965,0.183592,0.939727,0.748741,0.18366
12,2,0.466631,0.859286,0.016925,0.467508,0.862351,0.016976
12,2,0.450798,0.850063,0.067313,0.450835,0.852276,0.06729
12,2,0.668828,0.931994,0.028553,0.671986,0.938871,0.028657
12,2,0.654057,0.929716,0.078941,0.656347,0.934788,0.079095
12,2,0.73892,0.934701,0.109949,0.741701,0.938723,0.110057
12,2,0.725466,0.93532,0.160336,0.727835,0.939639,0.16036
12,2,0.878922,0.87521,0.121576,0.881494,0.876848,0.121581
12,2,0.870835,0.883028,0.171964,0.873459,0.885097,0.172009
12,2,0.911577,0.828842,0.202972,0.914937,0.830878,0.203037
12,2,0.906113,0.839046,0.253359,0.908835,0.84143,0.253392
12,2,0.119522,0.493108,0.044057,0.115898,0.491695,0.044072
12,2,0.27182,0.707063,0.005297,0.270399,0.708177,0.005259
12,2,0.258428,0.692936,0.055685,0.256154,0.693466,0.055611
12,2,0.342973,0.77319,0.086693,0.341752,0.774447,0.086532
12,2,0.328245,0.760625,0.13708,0.326357,0.762196,0.137018
12,2,0.546041,0.897986,0.098321,0.546862,0.901564,0.098246
12,2,0.530197,0.89127,0.148708,0.530249,0.894176,0.148558
12,2,0.623919,0.923445,0.179716,0.624798,0.927086,0.179518
12,2,0.608592,0.91946,0.230104,0.609093,0.923038,0.229874
12,2,0.801063,0.922946,0.191344,0.804103,0.926824,0.191247
12,2,0.789374,0.926442,0.241731,0.791603,0.93059,0.241568
12,2,0.85319,0.89712,0.272739,0.854819,0.899521,0.272589
12,2,0.843654,0.903376,0.323127,0.844676,0.905801,0.323028
12,2,0.930539,0.771535,0.284367,0.934346,0.773992,0.28439
12,2,0.927879,0.783785,0.334755,0.931978,0.786958,0.334681
12,2,0.935411,0.719082,0.41615,0.939575,0.721321,0.41603
12,2,0.106433,0.141917,0.020801,0.10368,0.138743,0.020769
12,2,0.064822,0.294806,0.032429,0.058322,0.291027,0.032468
12,2,0.078345,0.383216,0.063437,0.071642,0.380444,0.063451
12,2,0.07466,0.367974,0.113824,0.067244,0.365228,0.113885
12,2,0.174657,0.587933,0.075065,0.172001,0.587329,0.075081
12,2,0.164306,0.5723,0.125452,0.160834,0.571889,0.125561
12,2,0.23263,0.663928,0.15646,0.230109,0.664558,0.156491
12,2,0.220257,0.649087,0.206848,0.217984,0.649913,0.206922
12,2,0.41935,0.830229,0.168088,0.418376,0.832445,0.168029
12,2,0.403777,0.819644,0.218476,0.403143,0.821468,0.218514
12,2,0.49841,0.876282,0.249483,0.4985,0.879325,0.249473
12,2,0.482509,0.868029,0.299871,0.483044,0.872258,0.299907
12,2,0.697674,0.934817,0.261111,0.699325,0.939498,0.26096
12,2,0.683373,0.933695,0.311499,0.685725,0.939988,0.311403
12,2,0.764853,0.931723,0.342507,0.767376,0.937087,0.342487
12,2,0.752055,0.933501,0.392894,0.754387,0.938769,0.392912
12,2,0.893567,0.858083,0.354135,0.895224,0.860137,0.354025
12,2,0.886502,0.866891,0.404522,0.886923,0.867638,0.404449
12,2,0.920851,0.807133,0.43553,0.922852,0.808284,0.435514
12,2,0.916492,0.8182,0.485918,0.919914,0.820394,0.485977
12,2,0.235147,0.068277,0.009173,0.231269,0.061283,0.009119
12,2,0.16634,0.090906,0.040181,0.16288,0.08613,0.040099
12,2,0.176779,0.085734,0.090569,0.174208,0.082838,0.090617
12,2,0.075352,0.204344,0.051809,0.070173,0.200413,0.051664
12,2,0.079149,0.192867,0.102197,0.074475,0.190174,0.102147
12,2,0.064938,0.267321,0.133204,0.058031,0.264097,0.133191
12,2,0.065867,0.254035,0.183592,0.060272,0.251259,0.18366
12,2,0.105083,0.461348,0.144832,0.100335,0.460074,0.144872
12,2,0.09865,0.445534,0.19522,0.095321,0.444686,0.195338
12,2,0.14496,0.540765,0.226228,0.142218,0.540941,0.226243
12,2,0.135991,0.524906,0.276615,0.13415,0.525203,0.27666
12,2,0.299498,0.73447,0.237855,0.298814,0.735252,0.237865
12,2,0.285516,0.720913,0.288243,0.285463,0.721837,0.288305
12,2,0.373036,0.79721,0.319251,0.372987,0.800268,0.319211
12,2,0.35791,0.785391,0.369638,0.357573,0.788725,0.369644
12,2,0.577523,0.909816,0.330879,0.57928,0.916731,0.33077
12,2,0.561823,0.904171,0.381266,0.563368,0.910881,0.381166
12,2,0.654057,0.929716,0.412274,0.656467,0.937032,0.412151
12,2,0.639081,0.926865,0.462662,0.640987,0.932919,0.462573
12,2,0.823221,0.914266,0.423902,0.824338,0.916388,0.423824
12,2,0.81235,0.918886,0.47429,0.813924,0.921174,0.474214
12,2,0.870835,0.883028,0.505297,0.873104,0.88501,0.505122
12,2,0.862254,0.890334,0.555685,0.864953,0.893715,0.555498
12,2,0.934133,0.745965,0.516925,0.940241,0.749093,0.517028
12,2,0.932625,0.758922,0.567313,0.937929,0.762236,0.567347
12,2,0.533369,0.140714,0.016925,0.532492,0.137649,0.016976
12,2,0.549202,0.149937,0.067313,0.549165,0.147724,0.06729
12,2,0.331172,0.068006,0.028553,0.328014,0.061129,0.028657
12,2,0.345943,0.070284,0.078941,0.343653,0.065212,0.079095
12,2,0.26108,0.065299,0.109949,0.258299,0.061276,0.110057
12,2,0.274534,0.06468,0.160336,0.272165,0.060361,0.16036
12,2,0.121078,0.12479,0.121576,0.118506,0.123152,0.121581
12,2,0.129165,0.116972,0.171964,0.126541,0.114903,0.172009
12,2,0.088423,0.171158,0.202972,0.085063,0.169122,0.203037
12,2,0.093887,0.160954,0.253359,0.091165,0.15857,0.253392
12,2,0.068998,0.338039,0.2146,0.064905,0.33658,0.214777
12,2,0.067027,0.323386,0.264987,0.063088,0.321865,0.265207
12,2,0.087397,0.414146,0.295995,0.084461,0.413674,0.296172
12,2,0.082592,0.398613,0.346383,0.078564,0.397429,0.346541
12,2,0.196648,0.618827,0.307623,0.196127,0.619234,0.307755
12,2,0.185443,0.603449,0.358011,0.184531,0.603607,0.358229
12,2,0.258428,0.692936,0.389018,0.257838,0.694492,0.389122
12,2,0.245359,0.678551,0.439406,0.244436,0.67973,0.439533
12,2,0.450798,0.850063,0.400646,0.451397,0.854549,0.400625
12,2,0.435031,0.840373,0.451034,0.435066,0.844401,0.451093
12,2,0.530197,0.89127,0.482042,0.531092,0.895484,0.482116
12,2,0.514313,0.884032,0.532429,0.514833,0.88702,0.532517
12,2,0.725466,0.93532,0.493669,0.728207,0.940594,0.493493
12,2,0.711711,0.935359,0.544057,0.714584,0.941263,0.54393
12,2,0.789374,0.926442,0.575065,0.79317,0.932259,0.574935
12,2,0.777298,0.929369,0.625452,0.781344,0.935552,0.625408
12,2,0.906113,0.839046,0.586693,0.909294,0.841883,0.586519
12,2,0.900107,0.848797,0.63708,0.90225,0.851048,0.636961
12,2,0.927879,0.783785,0.668088,0.932626,0.787167,0.667977
12,2,0.924648,0.795656,0.718476,0.929513,0.799588,0.718383
12,2,0.880478,0.506892,0.044057,0.884102,0.508305,0.044072
12,2,0.72818,0.292937,0.005297,0.729601,0.291823,0.005259
12,2,0.741572,0.307064,0.055685,0.743846,0.306534,0.055611
12,2,0.657027,0.22681,0.086693,0.658248,0.225553,0.086532
12,2,0.671755,0.239375,0.13708,0.673643,0.237804,0.137018
12,2,0.453959,0.102014,0.098321,0.453138,0.098436,0.098246
12,2,0.469803,0.10873,0.148708,0.469751,0.105824,0.148558
12,2,0.376081,0.076555,0.179716,0.375202,0.072914,0.179518
12,2,0.391408,0.08054,0.230104,0.390907,0.076962,0.229874
12,2,0.198937,0.077054,0.191344,0.195897,0.073176,0.191247
12,2,0.210626,0.073558,0.241731,0.208397,0.06941,0.241568
12,2,0.14681,0.10288,0.272739,0.145181,0.100479,0.272589
12,2,0.156346,0.096624,0.323127,0.155324,0.094199,0.323028
12,2,0.069461,0.228465,0.284367,0.065654,0.226008,0.28439
12,2,0.072121,0.216215,0.334755,0.068022,0.213042,0.334681
12,2,0.064822,0.294806,0.365762,0.060013,0.292212,0.365618
12,2,0.064589,0.280918,0.41615,0.060425,0.278679,0.41603
12,2,0.119522,0.493108,0.37739,0.116762,0.492591,0.377603
12,2,0.112044,0.477213,0.427778,0.108451,0.476157,0.427956
12,2,0.164306,0.5723,0.458786,0.162565,0.572502,0.458763
12,2,0.154402,0.556571,0.509173,0.153308,0.557088,0.509202
12,2,0.328245,0.760625,0.470414,0.327309,0.763505,0.470457
12,2,0.313747,0.747713,0.520801,0.312503,0.750184,0.520814
12,2,0.403777,0.819644,0.551809,0.403628,0.821744,0.55182
12,2,0.388332,0.808633,0.602197,0.388676,0.809609,0.602241
12,2,0.608592,0.91946,0.563437,0.610235,0.923515,0.563306
12,2,0.593119,0.914915,0.613824,0.595179,0.919215,0.613756
12,2,0.683373,0.933695,0.644832,0.686802,0.940051,0.644716
12,2,0.668828,0.931994,0.69522,0.671611,0.937943,0.69511
12,2,0.843654,0.903376,0.65646,0.845821,0.906373,0.656418
12,2,0.83366,0.909094,0.706848,0.836238,0.912665,0.706844
12,2,0.886502,0.866891,0.737855,0.889498,0.869925,0.737665
12,2,0.878922,0.87521,0.788243,0.881473,0.877695,0.788095
12,2,0.935411,0.719082,0.749483,0.939827,0.722041,0.749463
12,2,0.935062,0.732679,0.799871,0.940618,0.7359,0.799921
12,2,0.935178,0.705194,0.032429,0.941678,0.708973,0.032468
12,2,0.921655,0.616784,0.063437,0.928358,0.619556,0.063451
12,2,0.92534,0.632026,0.113824,0.932756,0.634772,0.113885
12,2,0.825343,0.412067,0.075065,0.827999,0.412671,0.075081
12,2,0.835694,0.4277,0.125452,0.839166,0.428111,0.125561
12,2,0.76737,0.336072,0.15646,0.769891,0.335442,0.156491
12,2,0.779743,0.350913,0.206848,0.782016,0.350087,0.206922
12,2,0.58065,0.169771,0.168088,0.581624,0.167555,0.168029
12,2,0.596223,0.180356,0.218476,0.596857,0.178532,0.218514
12,2,0.50159,0.123718,0.249483,0.5015,0.120675,0.249473
12,2,0.517491,0.131971,0.299871,0.516956,0.127741,0.299907
12,2,0.302326,0.065183,0.261111,0.300675,0.060502,0.26096
12,2,0.316627,0.066305,0.311499,0.314275,0.060012,0.311403
12,2,0.235147,0.068277,0.342507,0.232624,0.062913,0.342487
12,2,0.247945,0.066499,0.392894,0.245613,0.061231,0.392912
12,2,0.106433,0.141917,0.354135,0.104776,0.139863,0.354025
12,2,0.113498,0.133109,0.404522,0.113077,0.132362,0.404449
12,2,0.079149,0.192867,0.43553,0.077148,0.191716,0.435514
12,2,0.083508,0.1818,0.485918,0.080086,0.179606,0.485977
12,2,0.07466,0.367974,0.447158,0.068573,0.365706,0.44725
12,2,0.071543,0.352909,0.497545,0.065296,0.350686,0.497734
12,2,0.09865,0.445534,0.528553,0.095965,0.445302,0.528763
12,2,0.092751,0.429793,0.578941,0.089278,0.429325,0.579153
12,2,0.220257,0.649087,0.540181,0.218316,0.6509,0.540188
12,2,0.208258,0.634046,0.590569,0.206412,0.635786,0.590662
12,2,0.285516,0.720913,0.621576,0.285197,0.72247,0.621783
12,2,0.27182,0.707063,0.671964,0.27115,0.708626,0.672239
12,2,0.482509,0.868029,0.633204,0.483766,0.870475,0.63317
12,2,0.466631,0.859286,0.683592,0.467531,0.862726,0.683594
12,2,0.561823,0.904171,0.7146,0.563568,0.908935,0.714581
12,2,0.546041,0.897986,0.764987,0.546909,0.902596,0.765026
12,2,0.752055,0.933501,0.726228,0.754614,0.937932,0.726178
12,2,0.73892,0.934701,0.776615,0.740999,0.93852,0.77662
12,2,0.81235,0.918886,0.807623,0.814548,0.921629,0.807624
12,2,0.801063,0.922946,0.858011,0.803725,0.927223,0.858023
12,2,0.916492,0.8182,0.819251,0.920484,0.821319,0.81912
12,2,0.911577,0.828842,0.869638,0.915315,0.832356,0.869557
12,2,0.932625,0.758922,0.900646,0.937612,0.762517,0.900593
12,2,0.930539,0.771535,0.951034,0.934343,0.774464,0.951057
12,2,0.894917,0.538652,0.144832,0.899665,0.539926,0.144872
12,2,0.90135,0.554466,0.19522,0.904679,0.555314,0.195338
12,2,0.85504,0.459235,0.226228,0.857782,0.45906,0.226243
12,2,0.864009,0.475094,0.276615,0.86585,0.474797,0.27666
12,2,0.700502,0.26553,0.237855,0.701186,0.264748,0.237865
12,2,0.714484,0.279087,0.288243,0.714537,0.278163,0.288305
12,2,0.626964,0.20279,0.319251,0.627013,0.199732,0.319211
12,2,0.64209,0.214609,0.369638,0.642427,0.211275,0.369644
12,2,0.422477,0.090184,0.330879,0.42072,0.083269,0.33077
12,2,0.438177,0.095829,0.381266,0.436632,0.089119,0.381166
12,2,0.345943,0.070284,0.412274,0.343533,0.062967,0.412151
12,2,0.360919,0.073135,0.462662,0.359013,0.067081,0.462573
12,2,0.176779,0.085734,0.423902,0.175662,0.083613,0.423824
12,2,0.18765,0.081114,0.47429,0.186076,0.078827,0.474214
12,2,0.129165,0.116972,0.505297,0.126896,0.11499,0.505122
12,2,0.137746,0.109666,0.555685,0.135047,0.106285,0.555498
12,2,0.065867,0.254035,0.516925,0.059759,0.250907,0.517028
12,2,0.067375,0.241078,0.567313,0.062071,0.237764,0.567347
12,2,0.067027,0.323386,0.598321,0.061802,0.321334,0.598282
12,2,0.065635,0.308969,0.648708,0.060208,0.306418,0.648633
12,2,0.135991,0.524906,0.609949,0.133787,0.525735,0.610064
12,2,0.127508,0.509013,0.660336,0.12516,0.508886,0.660402
12,2,0.185443,0.603449,0.691344,0.184496,0.603644,0.691441
12,2,0.174657,0.587933,0.741731,0.173415,0.587463,0.74179
12,2,0.35791,0.785391,0.702972,0.357725,0.78862,0.703095
12,2,0.342973,0.77319,0.753359,0.342138,0.77571,0.753439
12,2,0.435031,0.840373,0.784367,0.4348,0.84422,0.784361
12,2,0.41935,0.830229,0.834755,0.418589,0.833286,0.834728
12,2,0.639081,0.926865,0.795995,0.640789,0.932103,0.796062
12,2,0.623919,0.923445,0.846383,0.625151,0.929136,0.846447
12,2,0.711711,0.935359,0.87739,0.714085,0.941116,0.877305
12,2,0.697674,0.934817,0.927778,0.700267,0.940899,0.927727
12,2,0.862254,0.890334,0.889018,0.864692,0.893572,0.889041
12,2,0.85319,0.89712,0.939406,0.855773,0.900906,0.939446
12,2,0.900107,0.848797,0.970414,0.902103,0.85112,0.97038
12,2,0.931002,0.661961,0.2146,0.935095,0.66342,0.214777
12,2,0.932973,0.676614,0.264987,0.936912,0.678135,0.265207
12,2,0.912603,0.585854,0.295995,0.915539,0.586326,0.296172
12,2,0.917408,0.601387,0.346383,0.921436,0.602571,0.346541
12,2,0.803352,0.381173,0.307623,0.803873,0.380766,0.307755
12,2,0.814557,0.396551,0.358011,0.815469,0.396393,0.358229
12,2,0.741572,0.307064,0.389018,0.742162,0.305508,0.389122
12,2,0.754641,0.321449,0.439406,0.755564,0.32027,0.439533
12,2,0.549202,0.149937,0.400646,0.548603,0.145451,0.400625
12,2,0.564969,0.159627,0.451034,0.564934,0.155599,0.451093
12,2,0.469803,0.10873,0.482042,0.468908,0.104516,0.482116
12,2,0.485687,0.115968,0.532429,0.485168,0.11298,0.532517
12,2,0.274534,0.06468,0.493669,0.271793,0.059406,0.493493
12,2,0.288289,0.064641,0.544057,0.285416,0.058737,0.54393
12,2,0.210626,0.073558,0.575065,0.20683,0.067741,0.574935
12,2,0.222702,0.070631,0.625452,0.218656,0.064448,0.625408
12,2,0.093887,0.160954,0.586693,0.090706,0.158117,0.586519
12,2,0.099893,0.151203,0.63708,0.09775,0.148952,0.636961
12,2,0.072121,0.216215,0.668088,0.067374,0.212833,0.667977
12,2,0.075352,0.204344,0.718476,0.070487,0.200412,0.718383
12,2,0.082592,0.398613,0.679716,0.078568,0.397371,0.679627
12,2,0.078345,0.383216,0.730104,0.074681,0.381255,0.730075
12,2,0.112044,0.477213,0.761111,0.109532,0.475873,0.761239
12,2,0.105083,0.461348,0.811499,0.101575,0.459899,0.811662
12,2,0.245359,0.678551,0.772739,0.244322,0.679318,1
12,2,0.23263,0.663928,0.823127,0.231464,0.664229,0.823104
12,2,0.313747,0.747713,0.854135,0.312619,0.749401,0.854115
12,2,0.299498,0.73447,0.904522,0.29899,0.735236,0.904574
12,2,0.514313,0.884032,0.865762,0.514402,0.88779,0.865729
12,2,0.49841,0.876282,0.91615,0.498802,0.878893,0.916166
12,2,0.593119,0.914915,0.947158,0.594852,0.919677,0.947127
12,2,0.577523,0.909816,0.997545,0.579427,0.915412,0.997625
12,2,0.777298,0.929369,0.958786,0.781201,0.936055,0.958675
12,2,0.935178,0.705194,0.365762,0.939987,0.707788,0.365618
12,2,0.880478,0.506892,0.37739,0.883238,0.507409,0.377603
12,2,0.887956,0.522787,0.427778,0.891549,0.523843,0.427956
12,2,0.835694,0.4277,0.458786,0.837435,0.427498,0.458763
12,2,0.845598,0.443429,0.509173,0.846692,0.442912,0.509202
12,2,0.671755,0.239375,0.470414,0.672691,0.236495,0.470457
12,2,0.686253,0.252287,0.520801,0.687497,0.249816,0.520814
12,2,0.596223,0.180356,0.551809,0.596372,0.178256,0.55182
12,2,0.611668,0.191367,0.602197,0.611324,0.190391,0.602241
12,2,0.391408,0.08054,0.563437,0.389765,0.076485,0.563306
12,2,0.406881,0.085085,0.613824,0.404821,0.080785,0.613756
12,2,0.316627,0.066305,0.644832,0.313198,0.059949,0.644716
12,2,0.331172,0.068006,0.69522,0.328389,0.062057,0.69511
12,2,0.156346,0.096624,0.65646,0.154179,0.093627,0.656418
12,2,0.16634,0.090906,0.706848,0.163762,0.087335,0.706844
12,2,0.113498,0.133109,0.737855,0.110502,0.130075,0.737665
12,2,0.121078,0.12479,0.788243,0.118527,0.122305,0.788095
12,2,0.064589,0.280918,0.749483,0.060172,0.277959,0.749463
12,2,0.064938,0.267321,0.799871,0.059382,0.2641,0.799921
12,2,0.071543,0.352909,0.830879,0.06544,0.350136,0.830941
12,2,0.068998,0.338039,0.881266,0.063682,0.335232,0.881275
12,2,0.154402,0.556571,0.842507,0.153351,0.556213,0.842596
12,2,0.14496,0.540765,0.892894,0.1429,0.54033,0.892976
12,2,0.208258,0.634046,0.923902,0.206882,0.634569,0.923896
12,2,0.196648,0.618827,0.97429,0.19518,0.618829,0.974253
12,2,0.388332,0.808633,0.93553,0.388464,0.809242,0.935698
12,2,0.373036,0.79721,0.985918,0.37294,0.798753,0.986106
12,2,0.92534,0.632026,0.447158,0.931427,0.634294,0.44725
12,2,0.928457,0.647091,0.497545,0.934704,0.649314,0.497734
12,2,0.90135,0.554466,0.528553,0.904035,0.554698,0.528763
12,2,0.907249,0.570207,0.578941,0.910722,0.570675,0.579153
12,2,0.779743,0.350913,0.540181,0.781683,0.3491,0.540188
12,2,0.791742,0.365954,0.590569,0.793588,0.364214,0.590662
12,2,0.714484,0.279087,0.621576,0.714803,0.27753,0.621783
12,2,0.72818,0.292937,0.671964,0.72885,0.291375,0.672239
12,2,0.517491,0.131971,0.633204,0.516234,0.129525,0.63317
12,2,0.533369,0.140714,0.683592,0.532469,0.137274,0.683594
12,2,0.438177,0.095829,0.7146,0.436432,0.091065,0.714581
12,2,0.453959,0.102014,0.764987,0.453091,0.097404,0.765026
12,2,0.247945,0.066499,0.726228,0.245386,0.062068,0.726178
12,2,0.26108,0.065299,0.776615,0.259001,0.06148,0.77662
12,2,0.18765,0.081114,0.807623,0.185452,0.078371,0.807624
12,2,0.198937,0.077054,0.858011,0.196275,0.072777,0.858023
12,2,0.083508,0.1818,0.819251,0.079516,0.178681,0.81912
12,2,0.088423,0.171158,0.869638,0.084685,0.167644,0.869557
12,2,0.067375,0.241078,0.900646,0.062388,0.237483,0.900593
12,2,0.069461,0.228465,0.951034,0.065657,0.225536,0.951057
12,2,0.092751,0.429793,0.912274,0.08891,0.42838,0.912186
12,2,0.087397,0.414146,0.962662,0.084025,0.412553,0.962593
12,2,0.127508,0.509013,0.993669,0.125261,0.508236,0.993601
12,2,0.932973,0.676614,0.598321,0.938198,0.678666,0.598282
12,2,0.934365,0.691031,0.648708,0.939792,0.693582,0.648633
12,2,0.864009,0.475094,0.609949,0.866213,0.474265,0.610064
12,2,0.872492,0.490987,0.660336,0.87484,0.491113,0.660402
12,2,0.814557,0.396551,0.691344,0.815504,0.396356,0.691441
12,2,0.825343,0.412067,0.741731,0.826585,0.412537,0.74179
12,2,0.64209,0.214609,0.702972,0.642275,0.21138,0.703095
12,2,0.657027,0.22681,0.753359,0.657862,0.22429,0.753439
12,2,0.564969,0.159627,0.784367,0.5652,0.15578,0.784361
12,2,0.58065,0.169771,0.834755,0.58141,0.166714,0.834728
12,2,0.360919,0.073135,0.795995,0.359211,0.067897,0.796062
12,2,0.376081,0.076555,0.846383,0.374849,0.070864,0.846447
12,2,0.288289,0.064641,0.87739,0.285915,0.058884,0.877305
12,2,0.302326,0.065183,0.927778,0.299733,0.059101,0.927727
12,2,0.137746,0.109666,0.889018,0.135308,0.106428,0.889041
12,2,0.14681,0.10288,0.939406,0.144227,0.099094,0.939447
12,2,0.099893,0.151203,0.970414,0.097897,0.14888,0.97038
12,2,0.065635,0.308969,0.982042,0.060461,0.306202,0.982069
12,2,0.917408,0.601387,0.679716,0.921432,0.602629,0.679627
12,2,0.921655,0.616784,0.730104,0.925319,0.618745,0.730075
12,2,0.887956,0.522787,0.761111,0.890468,0.524127,0.761239
12,2,0.894917,0.538652,0.811499,0.898425,0.540101,0.811662
12,2,0.754641,0.321449,0.772739,0.755679,0.320682,0.772673
12,2,0.76737,0.336072,0.823127,0.768536,0.335771,0.823104
12,2,0.686253,0.252287,0.854135,0.687381,0.250599,0.854115
12,2,0.700502,0.26553,0.904522,0.70101,0.264764,0.904574
12,2,0.485687,0.115968,0.865762,0.485598,0.11221,0.865729
12,2,0.50159,0.123718,0.91615,0.501198,0.121107,0.916166
12,2,0.406881,0.085085,0.947158,0.405148,0.080323,0.947127
12,2,0.422477,0.090184,0.997545,0.420573,0.084588,0.997625
12,2,0.222702,0.070631,0.958786,0.218799,0.063945,0.958675
12,2,0.928457,0.647091,0.830879,0.93456,0.649864,0.830941
12,2,0.931002,0.661961,0.881266,0.936318,0.664768,0.881275
12,2,0.845598,0.443429,0.842507,0.846649,0.443788,0.842596
12,2,0.85504,0.459235,0.892894,0.8571,0.45967,0.892976
12,2,0.791742,0.365954,0.923902,0.793118,0.365431,0.923896
12,2,0.803352,0.381173,0.97429,0.80482,0.381171,0.974253
12,2,0.611668,0.191367,0.93553,0.611536,0.190758,0.935698
12,2,0.626964,0.20279,0.985918,0.62706,0.201247,0.986106
12,2,0.907249,0.570207,0.912274,0.91109,0.57162,0.912186
12,2,0.912603,0.585854,0.962662,0.915975,0.587447,0.962593
12,2,0.872492,0.490987,0.993669,0.874739,0.491764,0.993601
